contact_age|Freq|work|school|community|household|pt_sum|ref_age|ref_id
15|500|0|0|0|1|1|15|388
30|500|0|0|0|2|2|15|388
15|500|0|0|0|1|1|15|389
30|500|0|0|0|2|2|15|389
15|500|0|0|0|1|1|15|390
30|500|0|0|0|2|2|15|390
15|500|0|0|0|1|1|15|391
30|500|0|0|0|2|2|15|391
15|500|0|0|0|1|1|15|392
30|500|0|0|0|2|2|15|392
15|500|0|0|0|1|1|15|393
30|500|0|0|0|2|2|15|393
15|500|0|0|0|1|1|15|394
30|500|0|0|0|2|2|15|394
15|500|0|0|0|1|1|15|395
30|500|0|0|0|2|2|15|395
15|500|0|0|0|1|1|15|396
30|500|0|0|0|2|2|15|396
15|500|0|0|0|1|1|15|397
30|500|0|0|0|2|2|15|397
15|500|0|0|0|1|1|15|398
30|500|0|0|0|2|2|15|398
15|500|0|0|0|1|1|15|399
30|500|0|0|0|2|2|15|399
15|500|0|0|0|1|1|15|400
30|500|0|0|0|2|2|15|400
15|500|0|0|0|1|1|15|401
30|500|0|0|0|2|2|15|401
15|500|0|0|0|1|1|15|402
30|500|0|0|0|2|2|15|402
15|500|0|0|0|1|1|15|403
30|500|0|0|0|2|2|15|403
15|500|0|0|0|1|1|15|404
30|500|0|0|0|2|2|15|404
15|500|0|0|0|1|1|15|405
30|500|0|0|0|2|2|15|405
15|500|0|0|0|1|1|15|406
30|500|0|0|0|2|2|15|406
15|500|0|0|0|1|1|15|407
30|500|0|0|0|2|2|15|407
15|500|0|0|0|1|1|15|408
30|500|0|0|0|2|2|15|408
15|500|0|0|0|1|1|15|409
30|500|0|0|0|2|2|15|409
15|500|0|0|0|1|1|15|410
30|500|0|0|0|2|2|15|410
15|500|0|0|0|1|1|15|411
30|500|0|0|0|2|2|15|411
15|500|0|0|0|1|1|15|412
30|500|0|0|0|2|2|15|412
15|500|0|0|0|1|1|15|413
30|500|0|0|0|2|2|15|413
15|500|0|0|0|1|1|15|414
30|500|0|0|0|2|2|15|414
15|500|0|0|0|1|1|15|415
30|500|0|0|0|2|2|15|415
15|500|0|0|0|1|1|15|416
30|500|0|0|0|2|2|15|416
15|500|0|0|0|1|1|15|417
30|500|0|0|0|2|2|15|417
15|500|0|0|0|1|1|15|418
30|500|0|0|0|2|2|15|418
15|500|0|0|0|1|1|15|419
30|500|0|0|0|2|2|15|419
15|500|0|0|0|1|1|15|420
30|500|0|0|0|2|2|15|420
15|500|0|0|0|1|1|15|421
30|500|0|0|0|2|2|15|421
15|500|0|0|0|1|1|15|422
30|500|0|0|0|2|2|15|422
15|500|0|0|0|1|1|15|423
30|500|0|0|0|2|2|15|423
15|500|0|0|0|1|1|15|424
30|500|0|0|0|2|2|15|424
15|500|0|0|0|1|1|15|425
30|500|0|0|0|2|2|15|425
15|500|0|0|0|1|1|15|426
30|500|0|0|0|2|2|15|426
15|500|0|0|0|1|1|15|427
30|500|0|0|0|2|2|15|427
15|500|0|0|0|1|1|15|428
30|500|0|0|0|2|2|15|428
15|500|0|0|0|1|1|15|429
30|500|0|0|0|2|2|15|429
15|500|0|0|0|1|1|15|430
30|500|0|0|0|2|2|15|430
15|500|0|0|0|1|1|15|431
30|500|0|0|0|2|2|15|431
15|500|0|0|0|1|1|15|432
30|500|0|0|0|2|2|15|432
15|500|0|0|0|1|1|15|433
30|500|0|0|0|2|2|15|433
15|500|0|0|0|1|1|15|434
30|500|0|0|0|2|2|15|434
15|500|0|0|0|1|1|15|435
30|500|0|0|0|2|2|15|435
15|500|0|0|0|1|1|15|436
30|500|0|0|0|2|2|15|436
15|500|0|0|0|1|1|15|437
30|500|0|0|0|2|2|15|437
15|500|0|0|0|1|1|15|438
30|500|0|0|0|2|2|15|438
15|500|0|0|0|1|1|15|439
30|500|0|0|0|2|2|15|439
15|500|0|0|0|1|1|15|440
30|500|0|0|0|2|2|15|440
15|500|0|0|0|1|1|15|441
30|500|0|0|0|2|2|15|441
15|500|0|0|0|1|1|15|442
30|500|0|0|0|2|2|15|442
15|500|0|0|0|1|1|15|443
30|500|0|0|0|2|2|15|443
15|500|0|0|0|1|1|15|444
30|500|0|0|0|2|2|15|444
15|500|0|0|0|1|1|15|445
30|500|0|0|0|2|2|15|445
15|500|0|0|0|1|1|15|446
30|500|0|0|0|2|2|15|446
15|500|0|0|0|1|1|15|447
30|500|0|0|0|2|2|15|447
15|500|0|0|0|1|1|15|448
30|500|0|0|0|2|2|15|448
15|500|0|0|0|1|1|15|449
30|500|0|0|0|2|2|15|449
15|500|0|0|0|1|1|15|450
30|500|0|0|0|2|2|15|450
15|500|0|0|0|1|1|15|451
30|500|0|0|0|2|2|15|451
15|500|0|0|0|1|1|15|452
30|500|0|0|0|2|2|15|452
15|500|0|0|0|1|1|15|453
30|500|0|0|0|2|2|15|453
15|500|0|0|0|1|1|15|454
30|500|0|0|0|2|2|15|454
15|500|0|0|0|1|1|15|455
30|500|0|0|0|2|2|15|455
15|500|0|0|0|1|1|15|456
30|500|0|0|0|2|2|15|456
15|500|0|0|0|1|1|15|457
30|500|0|0|0|2|2|15|457
15|500|0|0|0|1|1|15|458
30|500|0|0|0|2|2|15|458
15|500|0|0|0|1|1|15|459
30|500|0|0|0|2|2|15|459
15|500|0|0|0|1|1|15|460
30|500|0|0|0|2|2|15|460
15|500|0|0|0|1|1|15|461
30|500|0|0|0|2|2|15|461
15|500|0|0|0|1|1|15|462
30|500|0|0|0|2|2|15|462
15|500|0|0|0|1|1|15|463
30|500|0|0|0|2|2|15|463
15|500|0|0|0|1|1|15|464
30|500|0|0|0|2|2|15|464
15|500|0|0|0|1|1|15|465
30|500|0|0|0|2|2|15|465
15|500|0|0|0|1|1|15|466
30|500|0|0|0|2|2|15|466
15|500|0|0|0|1|1|15|467
30|500|0|0|0|2|2|15|467
15|500|0|0|0|1|1|15|468
30|500|0|0|0|2|2|15|468
15|500|0|0|0|1|1|15|469
30|500|0|0|0|2|2|15|469
15|500|0|0|0|1|1|15|470
30|500|0|0|0|2|2|15|470
15|500|0|0|0|1|1|15|471
30|500|0|0|0|2|2|15|471
15|500|0|0|0|1|1|15|472
30|500|0|0|0|2|2|15|472
15|500|0|0|0|1|1|15|473
30|500|0|0|0|2|2|15|473
15|500|0|0|0|1|1|15|474
30|500|0|0|0|2|2|15|474
15|500|0|0|0|1|1|15|475
30|500|0|0|0|2|2|15|475
15|500|0|0|0|1|1|15|476
30|500|0|0|0|2|2|15|476
15|500|0|0|0|1|1|15|477
30|500|0|0|0|2|2|15|477
15|500|0|0|0|1|1|15|478
30|500|0|0|0|2|2|15|478
15|500|0|0|0|1|1|15|479
30|500|0|0|0|2|2|15|479
15|500|0|0|0|1|1|15|480
30|500|0|0|0|2|2|15|480
15|500|0|0|0|1|1|15|481
30|500|0|0|0|2|2|15|481
15|500|0|0|0|1|1|15|482
30|500|0|0|0|2|2|15|482
15|500|0|0|0|1|1|15|483
30|500|0|0|0|2|2|15|483
15|500|0|0|0|1|1|15|484
30|500|0|0|0|2|2|15|484
15|500|0|0|0|1|1|15|485
30|500|0|0|0|2|2|15|485
15|500|0|0|0|1|1|15|486
30|500|0|0|0|2|2|15|486
15|500|0|0|0|1|1|15|487
30|500|0|0|0|2|2|15|487
15|500|0|0|0|1|1|15|488
30|500|0|0|0|2|2|15|488
15|500|0|0|0|1|1|15|489
30|500|0|0|0|2|2|15|489
15|500|0|0|0|1|1|15|490
30|500|0|0|0|2|2|15|490
15|500|0|0|0|1|1|15|491
30|500|0|0|0|2|2|15|491
15|500|0|0|0|1|1|15|492
30|500|0|0|0|2|2|15|492
15|500|0|0|0|1|1|15|493
30|500|0|0|0|2|2|15|493
15|500|0|0|0|1|1|15|494
30|500|0|0|0|2|2|15|494
15|500|0|0|0|1|1|15|495
30|500|0|0|0|2|2|15|495
15|500|0|0|0|1|1|15|496
30|500|0|0|0|2|2|15|496
15|500|0|0|0|1|1|15|497
30|500|0|0|0|2|2|15|497
15|500|0|0|0|1|1|15|498
30|500|0|0|0|2|2|15|498
15|500|0|0|0|1|1|15|499
30|500|0|0|0|2|2|15|499
15|500|0|0|0|1|1|15|500
30|500|0|0|0|2|2|15|500
15|500|0|0|0|2|2|30|501
30|500|0|0|0|1|1|30|501
15|500|0|0|0|2|2|30|502
30|500|0|0|0|1|1|30|502
15|500|0|0|0|2|2|30|503
30|500|0|0|0|1|1|30|503
15|500|0|0|0|2|2|30|504
30|500|0|0|0|1|1|30|504
15|500|0|0|0|2|2|30|505
30|500|0|0|0|1|1|30|505
15|500|0|0|0|2|2|30|506
30|500|0|0|0|1|1|30|506
15|500|0|0|0|2|2|30|507
30|500|0|0|0|1|1|30|507
15|500|0|0|0|2|2|30|508
30|500|0|0|0|1|1|30|508
15|500|0|0|0|2|2|30|509
30|500|0|0|0|1|1|30|509
15|500|0|0|0|2|2|30|510
30|500|0|0|0|1|1|30|510
15|500|0|0|0|2|2|30|511
30|500|0|0|0|1|1|30|511
15|500|0|0|0|2|2|30|512
30|500|0|0|0|1|1|30|512
15|500|0|0|0|2|2|30|513
30|500|0|0|0|1|1|30|513
15|500|0|0|0|2|2|30|514
30|500|0|0|0|1|1|30|514
15|500|0|0|0|2|2|30|515
30|500|0|0|0|1|1|30|515
15|500|0|0|0|2|2|30|516
30|500|0|0|0|1|1|30|516
15|500|0|0|0|2|2|30|517
30|500|0|0|0|1|1|30|517
15|500|0|0|0|2|2|30|518
30|500|0|0|0|1|1|30|518
15|500|0|0|0|2|2|30|519
30|500|0|0|0|1|1|30|519
15|500|0|0|0|2|2|30|520
30|500|0|0|0|1|1|30|520
15|500|0|0|0|2|2|30|521
30|500|0|0|0|1|1|30|521
15|500|0|0|0|2|2|30|522
30|500|0|0|0|1|1|30|522
15|500|0|0|0|2|2|30|523
30|500|0|0|0|1|1|30|523
15|500|0|0|0|2|2|30|524
30|500|0|0|0|1|1|30|524
15|500|0|0|0|2|2|30|525
30|500|0|0|0|1|1|30|525
15|500|0|0|0|2|2|30|526
30|500|0|0|0|1|1|30|526
15|500|0|0|0|2|2|30|527
30|500|0|0|0|1|1|30|527
15|500|0|0|0|2|2|30|528
30|500|0|0|0|1|1|30|528
15|500|0|0|0|2|2|30|529
30|500|0|0|0|1|1|30|529
15|500|0|0|0|2|2|30|530
30|500|0|0|0|1|1|30|530
15|500|0|0|0|2|2|30|531
30|500|0|0|0|1|1|30|531
15|500|0|0|0|2|2|30|532
30|500|0|0|0|1|1|30|532
15|500|0|0|0|2|2|30|533
30|500|0|0|0|1|1|30|533
15|500|0|0|0|2|2|30|534
30|500|0|0|0|1|1|30|534
15|500|0|0|0|2|2|30|535
30|500|0|0|0|1|1|30|535
15|500|0|0|0|2|2|30|536
30|500|0|0|0|1|1|30|536
15|500|0|0|0|2|2|30|537
30|500|0|0|0|1|1|30|537
15|500|0|0|0|2|2|30|538
30|500|0|0|0|1|1|30|538
15|500|0|0|0|2|2|30|539
30|500|0|0|0|1|1|30|539
15|500|0|0|0|2|2|30|540
30|500|0|0|0|1|1|30|540
15|500|0|0|0|2|2|30|541
30|500|0|0|0|1|1|30|541
15|500|0|0|0|2|2|30|542
30|500|0|0|0|1|1|30|542
15|500|0|0|0|2|2|30|543
30|500|0|0|0|1|1|30|543
15|500|0|0|0|2|2|30|544
30|500|0|0|0|1|1|30|544
15|500|0|0|0|2|2|30|545
30|500|0|0|0|1|1|30|545
15|500|0|0|0|2|2|30|546
30|500|0|0|0|1|1|30|546
15|500|0|0|0|2|2|30|547
30|500|0|0|0|1|1|30|547
15|500|0|0|0|2|2|30|548
30|500|0|0|0|1|1|30|548
15|500|0|0|0|2|2|30|549
30|500|0|0|0|1|1|30|549
15|500|0|0|0|2|2|30|550
30|500|0|0|0|1|1|30|550
15|500|0|0|0|2|2|30|551
30|500|0|0|0|1|1|30|551
15|500|0|0|0|2|2|30|552
30|500|0|0|0|1|1|30|552
15|500|0|0|0|2|2|30|553
30|500|0|0|0|1|1|30|553
15|500|0|0|0|2|2|30|554
30|500|0|0|0|1|1|30|554
15|500|0|0|0|2|2|30|555
30|500|0|0|0|1|1|30|555
15|500|0|0|0|2|2|30|556
30|500|0|0|0|1|1|30|556
15|500|0|0|0|2|2|30|557
30|500|0|0|0|1|1|30|557
15|500|0|0|0|2|2|30|558
30|500|0|0|0|1|1|30|558
15|500|0|0|0|2|2|30|559
30|500|0|0|0|1|1|30|559
15|500|0|0|0|2|2|30|560
30|500|0|0|0|1|1|30|560
15|500|0|0|0|2|2|30|561
30|500|0|0|0|1|1|30|561
15|500|0|0|0|2|2|30|562
30|500|0|0|0|1|1|30|562
15|500|0|0|0|2|2|30|563
30|500|0|0|0|1|1|30|563
15|500|0|0|0|2|2|30|564
30|500|0|0|0|1|1|30|564
15|500|0|0|0|2|2|30|565
30|500|0|0|0|1|1|30|565
15|500|0|0|0|2|2|30|566
30|500|0|0|0|1|1|30|566
15|500|0|0|0|2|2|30|567
30|500|0|0|0|1|1|30|567
15|500|0|0|0|2|2|30|568
30|500|0|0|0|1|1|30|568
15|500|0|0|0|2|2|30|569
30|500|0|0|0|1|1|30|569
15|500|0|0|0|2|2|30|570
30|500|0|0|0|1|1|30|570
15|500|0|0|0|2|2|30|571
30|500|0|0|0|1|1|30|571
15|500|0|0|0|2|2|30|572
30|500|0|0|0|1|1|30|572
15|500|0|0|0|2|2|30|573
30|500|0|0|0|1|1|30|573
15|500|0|0|0|2|2|30|574
30|500|0|0|0|1|1|30|574
15|500|0|0|0|2|2|30|575
30|500|0|0|0|1|1|30|575
15|500|0|0|0|2|2|30|576
30|500|0|0|0|1|1|30|576
15|500|0|0|0|2|2|30|577
30|500|0|0|0|1|1|30|577
15|500|0|0|0|2|2|30|578
30|500|0|0|0|1|1|30|578
15|500|0|0|0|2|2|30|579
30|500|0|0|0|1|1|30|579
15|500|0|0|0|2|2|30|580
30|500|0|0|0|1|1|30|580
15|500|0|0|0|2|2|30|581
30|500|0|0|0|1|1|30|581
15|500|0|0|0|2|2|30|582
30|500|0|0|0|1|1|30|582
15|500|0|0|0|2|2|30|583
30|500|0|0|0|1|1|30|583
15|500|0|0|0|2|2|30|584
30|500|0|0|0|1|1|30|584
15|500|0|0|0|2|2|30|585
30|500|0|0|0|1|1|30|585
15|500|0|0|0|2|2|30|586
30|500|0|0|0|1|1|30|586
15|500|0|0|0|2|2|30|587
30|500|0|0|0|1|1|30|587
15|500|0|0|0|2|2|30|588
30|500|0|0|0|1|1|30|588
15|500|0|0|0|2|2|30|589
30|500|0|0|0|1|1|30|589
15|500|0|0|0|2|2|30|590
30|500|0|0|0|1|1|30|590
15|500|0|0|0|2|2|30|591
30|500|0|0|0|1|1|30|591
15|500|0|0|0|2|2|30|592
30|500|0|0|0|1|1|30|592
15|500|0|0|0|2|2|30|593
30|500|0|0|0|1|1|30|593
15|500|0|0|0|2|2|30|594
30|500|0|0|0|1|1|30|594
15|500|0|0|0|2|2|30|595
30|500|0|0|0|1|1|30|595
15|500|0|0|0|2|2|30|596
30|500|0|0|0|1|1|30|596
15|500|0|0|0|2|2|30|597
30|500|0|0|0|1|1|30|597
15|500|0|0|0|2|2|30|598
30|500|0|0|0|1|1|30|598
15|500|0|0|0|2|2|30|599
30|500|0|0|0|1|1|30|599
15|500|0|0|0|2|2|30|600
30|500|0|0|0|1|1|30|600
15|500|0|0|0|2|2|30|601
30|500|0|0|0|1|1|30|601
15|500|0|0|0|2|2|30|602
30|500|0|0|0|1|1|30|602
15|500|0|0|0|2|2|30|603
30|500|0|0|0|1|1|30|603
15|500|0|0|0|2|2|30|604
30|500|0|0|0|1|1|30|604
15|500|0|0|0|2|2|30|605
30|500|0|0|0|1|1|30|605
15|500|0|0|0|2|2|30|606
30|500|0|0|0|1|1|30|606
15|500|0|0|0|2|2|30|607
30|500|0|0|0|1|1|30|607
15|500|0|0|0|2|2|30|608
30|500|0|0|0|1|1|30|608
15|500|0|0|0|2|2|30|609
30|500|0|0|0|1|1|30|609
15|500|0|0|0|2|2|30|610
30|500|0|0|0|1|1|30|610
15|500|0|0|0|2|2|30|611
30|500|0|0|0|1|1|30|611
15|500|0|0|0|2|2|30|612
30|500|0|0|0|1|1|30|612
15|500|0|0|0|2|2|30|613
30|500|0|0|0|1|1|30|613
15|500|0|0|0|2|2|30|614
30|500|0|0|0|1|1|30|614
15|500|0|0|0|2|2|30|615
30|500|0|0|0|1|1|30|615
15|500|0|0|0|2|2|30|616
30|500|0|0|0|1|1|30|616
15|500|0|0|0|2|2|30|617
30|500|0|0|0|1|1|30|617
15|500|0|0|0|2|2|30|618
30|500|0|0|0|1|1|30|618
15|500|0|0|0|2|2|30|619
30|500|0|0|0|1|1|30|619
15|500|0|0|0|2|2|30|620
30|500|0|0|0|1|1|30|620
15|500|0|0|0|2|2|30|621
30|500|0|0|0|1|1|30|621
15|500|0|0|0|2|2|30|622
30|500|0|0|0|1|1|30|622
15|500|0|0|0|2|2|30|623
30|500|0|0|0|1|1|30|623
15|500|0|0|0|2|2|30|624
30|500|0|0|0|1|1|30|624
15|500|0|0|0|2|2|30|625
30|500|0|0|0|1|1|30|625
15|500|0|0|0|2|2|30|626
30|500|0|0|0|1|1|30|626
15|500|0|0|0|2|2|30|627
30|500|0|0|0|1|1|30|627
15|500|0|0|0|2|2|30|628
30|500|0|0|0|1|1|30|628
15|500|0|0|0|2|2|30|629
30|500|0|0|0|1|1|30|629
15|500|0|0|0|2|2|30|630
30|500|0|0|0|1|1|30|630
15|500|0|0|0|2|2|30|631
30|500|0|0|0|1|1|30|631
15|500|0|0|0|2|2|30|632
30|500|0|0|0|1|1|30|632
15|500|0|0|0|2|2|30|633
30|500|0|0|0|1|1|30|633
15|500|0|0|0|2|2|30|634
30|500|0|0|0|1|1|30|634
15|500|0|0|0|2|2|30|635
30|500|0|0|0|1|1|30|635
15|500|0|0|0|2|2|30|636
30|500|0|0|0|1|1|30|636
15|500|0|0|0|2|2|30|637
30|500|0|0|0|1|1|30|637
15|500|0|0|0|2|2|30|638
30|500|0|0|0|1|1|30|638
15|500|0|0|0|2|2|30|639
30|500|0|0|0|1|1|30|639
15|500|0|0|0|2|2|30|640
30|500|0|0|0|1|1|30|640
15|500|0|0|0|2|2|30|641
30|500|0|0|0|1|1|30|641
15|500|0|0|0|2|2|30|642
30|500|0|0|0|1|1|30|642
15|500|0|0|0|2|2|30|643
30|500|0|0|0|1|1|30|643
15|500|0|0|0|2|2|30|644
30|500|0|0|0|1|1|30|644
15|500|0|0|0|2|2|30|645
30|500|0|0|0|1|1|30|645
15|500|0|0|0|2|2|30|646
30|500|0|0|0|1|1|30|646
15|500|0|0|0|2|2|30|647
30|500|0|0|0|1|1|30|647
15|500|0|0|0|2|2|30|648
30|500|0|0|0|1|1|30|648
15|500|0|0|0|2|2|30|649
30|500|0|0|0|1|1|30|649
15|500|0|0|0|2|2|30|650
30|500|0|0|0|1|1|30|650
15|500|0|0|0|2|2|30|651
30|500|0|0|0|1|1|30|651
15|500|0|0|0|2|2|30|652
30|500|0|0|0|1|1|30|652
15|500|0|0|0|2|2|30|653
30|500|0|0|0|1|1|30|653
15|500|0|0|0|2|2|30|654
30|500|0|0|0|1|1|30|654
15|500|0|0|0|2|2|30|655
30|500|0|0|0|1|1|30|655
15|500|0|0|0|2|2|30|656
30|500|0|0|0|1|1|30|656
15|500|0|0|0|2|2|30|657
30|500|0|0|0|1|1|30|657
15|500|0|0|0|2|2|30|658
30|500|0|0|0|1|1|30|658
15|500|0|0|0|2|2|30|659
30|500|0|0|0|1|1|30|659
15|500|0|0|0|2|2|30|660
30|500|0|0|0|1|1|30|660
15|500|0|0|0|2|2|30|661
30|500|0|0|0|1|1|30|661
15|500|0|0|0|2|2|30|662
30|500|0|0|0|1|1|30|662
15|500|0|0|0|2|2|30|663
30|500|0|0|0|1|1|30|663
15|500|0|0|0|2|2|30|664
30|500|0|0|0|1|1|30|664
15|500|0|0|0|2|2|30|665
30|500|0|0|0|1|1|30|665
15|500|0|0|0|2|2|30|666
30|500|0|0|0|1|1|30|666
15|500|0|0|0|2|2|30|667
30|500|0|0|0|1|1|30|667
15|500|0|0|0|2|2|30|668
30|500|0|0|0|1|1|30|668
15|500|0|0|0|2|2|30|669
30|500|0|0|0|1|1|30|669
15|500|0|0|0|2|2|30|670
30|500|0|0|0|1|1|30|670
15|500|0|0|0|2|2|30|671
30|500|0|0|0|1|1|30|671
15|500|0|0|0|2|2|30|672
30|500|0|0|0|1|1|30|672
15|500|0|0|0|2|2|30|673
30|500|0|0|0|1|1|30|673
15|500|0|0|0|2|2|30|674
30|500|0|0|0|1|1|30|674
15|500|0|0|0|2|2|30|675
30|500|0|0|0|1|1|30|675
15|500|0|0|0|2|2|30|676
30|500|0|0|0|1|1|30|676
15|500|0|0|0|2|2|30|677
30|500|0|0|0|1|1|30|677
15|500|0|0|0|2|2|30|678
30|500|0|0|0|1|1|30|678
15|500|0|0|0|2|2|30|679
30|500|0|0|0|1|1|30|679
15|500|0|0|0|2|2|30|680
30|500|0|0|0|1|1|30|680
15|500|0|0|0|2|2|30|681
30|500|0|0|0|1|1|30|681
15|500|0|0|0|2|2|30|682
30|500|0|0|0|1|1|30|682
15|500|0|0|0|2|2|30|683
30|500|0|0|0|1|1|30|683
15|500|0|0|0|2|2|30|684
30|500|0|0|0|1|1|30|684
15|500|0|0|0|2|2|30|685
30|500|0|0|0|1|1|30|685
15|500|0|0|0|2|2|30|686
30|500|0|0|0|1|1|30|686
15|500|0|0|0|2|2|30|687
30|500|0|0|0|1|1|30|687
15|500|0|0|0|2|2|30|688
30|500|0|0|0|1|1|30|688
15|500|0|0|0|2|2|30|689
30|500|0|0|0|1|1|30|689
15|500|0|0|0|2|2|30|690
30|500|0|0|0|1|1|30|690
15|500|0|0|0|2|2|30|691
30|500|0|0|0|1|1|30|691
15|500|0|0|0|2|2|30|692
30|500|0|0|0|1|1|30|692
15|500|0|0|0|2|2|30|693
30|500|0|0|0|1|1|30|693
15|500|0|0|0|2|2|30|694
30|500|0|0|0|1|1|30|694
15|500|0|0|0|2|2|30|695
30|500|0|0|0|1|1|30|695
15|500|0|0|0|2|2|30|696
30|500|0|0|0|1|1|30|696
15|500|0|0|0|2|2|30|697
30|500|0|0|0|1|1|30|697
15|500|0|0|0|2|2|30|698
30|500|0|0|0|1|1|30|698
15|500|0|0|0|2|2|30|699
30|500|0|0|0|1|1|30|699
15|500|0|0|0|2|2|30|700
30|500|0|0|0|1|1|30|700
15|500|0|0|0|2|2|30|701
30|500|0|0|0|1|1|30|701
15|500|0|0|0|2|2|30|702
30|500|0|0|0|1|1|30|702
15|500|0|0|0|2|2|30|703
30|500|0|0|0|1|1|30|703
15|500|0|0|0|2|2|30|704
30|500|0|0|0|1|1|30|704
15|500|0|0|0|2|2|30|705
30|500|0|0|0|1|1|30|705
15|500|0|0|0|2|2|30|706
30|500|0|0|0|1|1|30|706
15|500|0|0|0|2|2|30|707
30|500|0|0|0|1|1|30|707
15|500|0|0|0|2|2|30|708
30|500|0|0|0|1|1|30|708
15|500|0|0|0|2|2|30|709
30|500|0|0|0|1|1|30|709
15|500|0|0|0|2|2|30|710
30|500|0|0|0|1|1|30|710
15|500|0|0|0|2|2|30|711
30|500|0|0|0|1|1|30|711
15|500|0|0|0|2|2|30|712
30|500|0|0|0|1|1|30|712
15|500|0|0|0|2|2|30|713
30|500|0|0|0|1|1|30|713
15|500|0|0|0|2|2|30|714
30|500|0|0|0|1|1|30|714
15|500|0|0|0|2|2|30|715
30|500|0|0|0|1|1|30|715
15|500|0|0|0|2|2|30|716
30|500|0|0|0|1|1|30|716
15|500|0|0|0|2|2|30|717
30|500|0|0|0|1|1|30|717
15|500|0|0|0|2|2|30|718
30|500|0|0|0|1|1|30|718
15|500|0|0|0|2|2|30|719
30|500|0|0|0|1|1|30|719
15|500|0|0|0|2|2|30|720
30|500|0|0|0|1|1|30|720
15|500|0|0|0|2|2|30|721
30|500|0|0|0|1|1|30|721
15|500|0|0|0|2|2|30|722
30|500|0|0|0|1|1|30|722
15|500|0|0|0|2|2|30|723
30|500|0|0|0|1|1|30|723
15|500|0|0|0|2|2|30|724
30|500|0|0|0|1|1|30|724
15|500|0|0|0|2|2|30|725
30|500|0|0|0|1|1|30|725
15|500|0|0|0|2|2|30|726
30|500|0|0|0|1|1|30|726
15|500|0|0|0|2|2|30|727
30|500|0|0|0|1|1|30|727
15|500|0|0|0|2|2|30|728
30|500|0|0|0|1|1|30|728
15|500|0|0|0|2|2|30|729
30|500|0|0|0|1|1|30|729
15|500|0|0|0|2|2|30|730
30|500|0|0|0|1|1|30|730
15|500|0|0|0|2|2|30|731
30|500|0|0|0|1|1|30|731
15|500|0|0|0|2|2|30|732
30|500|0|0|0|1|1|30|732
15|500|0|0|0|2|2|30|733
30|500|0|0|0|1|1|30|733
15|500|0|0|0|2|2|30|734
30|500|0|0|0|1|1|30|734
15|500|0|0|0|2|2|30|735
30|500|0|0|0|1|1|30|735
15|500|0|0|0|2|2|30|736
30|500|0|0|0|1|1|30|736
15|500|0|0|0|2|2|30|737
30|500|0|0|0|1|1|30|737
15|500|0|0|0|2|2|30|738
30|500|0|0|0|1|1|30|738
15|500|0|0|0|2|2|30|739
30|500|0|0|0|1|1|30|739
15|500|0|0|0|2|2|30|740
30|500|0|0|0|1|1|30|740
15|500|0|0|0|2|2|30|741
30|500|0|0|0|1|1|30|741
15|500|0|0|0|2|2|30|742
30|500|0|0|0|1|1|30|742
15|500|0|0|0|2|2|30|743
30|500|0|0|0|1|1|30|743
15|500|0|0|0|2|2|30|744
30|500|0|0|0|1|1|30|744
15|500|0|0|0|2|2|30|745
30|500|0|0|0|1|1|30|745
15|500|0|0|0|2|2|30|746
30|500|0|0|0|1|1|30|746
15|500|0|0|0|2|2|30|747
30|500|0|0|0|1|1|30|747
15|500|0|0|0|2|2|30|748
30|500|0|0|0|1|1|30|748
15|500|0|0|0|2|2|30|749
30|500|0|0|0|1|1|30|749
15|500|0|0|0|2|2|30|750
30|500|0|0|0|1|1|30|750
15|500|0|0|0|2|2|30|751
30|500|0|0|0|1|1|30|751
15|500|0|0|0|2|2|30|752
30|500|0|0|0|1|1|30|752
15|500|0|0|0|2|2|30|753
30|500|0|0|0|1|1|30|753
15|500|0|0|0|2|2|30|754
30|500|0|0|0|1|1|30|754
15|500|0|0|0|2|2|30|755
30|500|0|0|0|1|1|30|755
15|500|0|0|0|2|2|30|756
30|500|0|0|0|1|1|30|756
15|500|0|0|0|2|2|30|757
30|500|0|0|0|1|1|30|757
15|500|0|0|0|2|2|30|758
30|500|0|0|0|1|1|30|758
15|500|0|0|0|2|2|30|759
30|500|0|0|0|1|1|30|759
15|500|0|0|0|2|2|30|760
30|500|0|0|0|1|1|30|760
15|500|0|0|0|2|2|30|761
30|500|0|0|0|1|1|30|761
15|500|0|0|0|2|2|30|762
30|500|0|0|0|1|1|30|762
15|500|0|0|0|2|2|30|763
30|500|0|0|0|1|1|30|763
15|500|0|0|0|2|2|30|764
30|500|0|0|0|1|1|30|764
15|500|0|0|0|2|2|30|765
30|500|0|0|0|1|1|30|765
15|500|0|0|0|2|2|30|766
30|500|0|0|0|1|1|30|766
15|500|0|0|0|2|2|30|767
30|500|0|0|0|1|1|30|767
15|500|0|0|0|2|2|30|768
30|500|0|0|0|1|1|30|768
15|500|0|0|0|2|2|30|769
30|500|0|0|0|1|1|30|769
15|500|0|0|0|2|2|30|770
30|500|0|0|0|1|1|30|770
15|500|0|0|0|2|2|30|771
30|500|0|0|0|1|1|30|771
15|500|0|0|0|2|2|30|772
30|500|0|0|0|1|1|30|772
15|500|0|0|0|2|2|30|773
30|500|0|0|0|1|1|30|773
15|500|0|0|0|2|2|30|774
30|500|0|0|0|1|1|30|774
15|500|0|0|0|2|2|30|775
